area,perimetro,circularidade,cor_media,classe
1437501.0,4996.0,0.723724308690535,166.73292916666668,1
1437501.0,4996.0,0.723724308690535,163.4720236111111,1
1437501.0,4996.0,0.723724308690535,162.58867569444445,1
1437501.0,4996.0,0.723724308690535,154.7360375,1
376339.5,10326.75121319294,0.04434679506376862,161.34086180555556,0
1437501.0,4996.0,0.723724308690535,161.91326388888888,0
1437501.0,4996.0,0.723724308690535,153.28865347222222,0
1006895.0,15666.71551656723,0.05155112336135367,155.1162236111111,0
